label,title,text
1,Whether CDC had scheduled announcement that all should wear masks for everyday life.,
1,If Florida banned alcohol sales due to coronavirus.,
1,Posts on social media claim that a Spanish biological researcher called on international soccer stars Cristiano Ronaldo and Lionel Messi to find a cure for COVID-19 since they earn much more money than scientists.,
1,"Boil weed and ginger for COVID-19 victims, and the virus will vanish.",correction this article has been updated to reflect new facts the claim that weed and ginger cures coronavirus made by the president of the rastafarian association of ghana has been debunked by independent fact checkers at science feedback health feedback who found their claim to be false and unsupported by available facts. there is no evidence supporting the claim that marijuana or ginger has beneficial effects for covid-19 treatment or cure. the world health organization who has stated. 
1,Theyre furloughing nurses in hospitals in western New York state.,the u.s. has become the new global epicenter of the coronavirus pandemic as cases in the country surpass italy and china. as the numbers climb state and local officials worry about the amount of life saving equipment such as ventilators they will have access to at the worst of the pandemic. u.s. surgeon general vadm dr. jerome adams joins cbs this morning to address public fears claiming projections that reflect a severe lack of ventilators are based on worst case scenarios. 
1,Whether coronavirus began with man having sex with a bat.,chinese health authorities have confirmed the identity of the patient zero from whom the first case of coronavirus has originated. yin dao tang 24 from the province of hubei is the first case of the novel coronavirus that emerged on november 17 according to chinese government data. tang is believed to have contracted the disease after indulging in sexual acts with several animals including bats. chinese officials have warned to temporarily abstain from having sexual contact with any anim. 
1,Heres the problem Ñ we are testing people for any strain of a coronavirus Ñ not specifically for COVID-19. There are no reliable tests for a specific COVID-19 virus.,the following is from a medical forum. the writer who is a widely respected professional scientist in the us prefers to stay anonymous because presenting any narrative different than the official one can cause you a lot of stress in the toxic environment caused by the scam which surrounds covid-19 these days. julian rose i work in the healthcare field. heres the problem we are testing people for any strain of a coronavirus. not specifically for covid-19. there are no reliable tests for a. 
1,Whether countries with high rates of childhood vaccines were hit hardest by coronavirus.,
1,NY banned cigarette sales because of the coronavirus.,governor andrew cuomo is considering a temporary six week ban on the sale of combustible cigarettes in order to reduce the states coronavirus death count a source familiar with his thinking tells the chronicle. the ban could come as soon as monday and is expected to be included in a budget measure already scheduled to be announced. new data out of italy suggest that the nations whopping coronavirus death rate now approaching 10 of those who test positive is highly correlated to cigarett. 
1,"Video of a waitress saying, I lost my job. But Ill sleep better knowing that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries",
1,"There was no effort to get American experts into China after it announced the coronavirus, and we had one person in-country (and Trump) pulled him out of the country.",this is a rush transcript. this copy may not be in its final form and may be updated. 20:00:15 anderson cooper cnn host and good evening. i 'm anderson cooper. welcome to a special cnn coronavirus town hall with democratic presidential candidate and former vice president joe biden. this is obviously not our typical town hall format. for obvious reasons we have no audience. i 'm in a small remote studio in new york. the camera is robotically controlled. and vice president. 
1,If Queen Elizabeth II tested positive for coronavirus.,united kingdom- queen elizabeth ii has tested positive for the novel coronavirus buckingham palace confirmed in a shocking release a few minutes after prime minister boris johnson revealed he tested positive for coronavirus. news of the queen testing positive for covid-19 does not come as a surprise since there was a possibility that she could have been exposed by the virus during one of her weekly meetings with prime minister boris johnson who tested positive an hour ago. buckingham palace r. 
1,Coronavirus has been found in crab legs.,
1,A video of body bags being dumped in a ditch shows the situation in Italy due to the coronavirus.,
1,Mainstream media used a photo from a 2017 movie as an image for Italys coronavirus morgue.,
1,Biden claims that Trump did not try to get medical experts into China.,
1,Illuminati controlled U.S. government; coronavirus caused by 5G.,
1,President Trump did sign a 5G bill but exposure effects are misleading.,
